epoch,split,loss,acc
1,train,3.674437180977023,0.2674465920651068
2,train,1.489594405398364,0.36775178026449645
3,train,1.3502522666723538,0.42065106815869785
4,train,1.2503911402557777,0.44435401831129195
5,train,1.217790193863342,0.47965412004069174
6,train,1.157967333439529,0.502441505595117
7,train,1.1085380229920847,0.5181078331637843
8,train,1.0713682076574462,0.5479145473041709
9,train,1.1043641761506198,0.5333672431332656
10,train,1.0115971910868633,0.5645981688708036
11,train,0.9709347297070834,0.5788402848423194
12,train,0.934375805614681,0.5922685656154628
13,train,0.8959237804975538,0.5966429298067142
14,train,0.8769941275505423,0.5967446592065107
15,train,0.8715639328059199,0.6075279755849441
16,train,0.8734857956851365,0.606002034587996
17,train,0.8518089931227062,0.6145473041709054
18,train,0.8390896857936894,0.6188199389623601
19,train,0.8050995357766642,0.6268565615462869
20,train,0.8268665177533489,0.6265513733468973
21,train,0.7856140788428538,0.6326551373346897
22,train,0.8028366497307561,0.6315361139369278
23,train,0.7839896033278316,0.6368260427263479
24,train,0.771457931044628,0.637029501525941
25,train,0.7895631166464921,0.6385554425228891
26,train,0.78890954034132,0.633265513733469
27,train,0.7644294308257855,0.6439471007121058
28,train,0.7541443988241232,0.6430315361139369
29,train,0.7445081612343463,0.6551373346897253
30,train,0.7602938251116996,0.6408952187182095
31,train,0.7198708992644705,0.6528992878942014
32,train,0.7221063774696808,0.6548321464903357
33,train,0.7316910614559876,0.6584944048830111
34,train,0.7099270866579345,0.6626653102746694
35,train,0.7240361310700798,0.6597151576805697
36,train,0.6989282302308301,0.6651068158697864
37,train,0.7206536927155294,0.666734486266531
38,train,0.6972995650246815,0.6644964394710071
39,train,0.695449405611471,0.668972533062055
40,train,0.6813457633204766,0.6766022380467955
