epoch,split,snr,loss,acc,correct,total
1,val,20,0.6983817413295668,0.5257731958762887,51,97
1,val,0,0.772790151158559,0.4536082474226804,44,97
1,val,30,0.6987303668093459,0.514018691588785,55,107
1,val,10,0.7057615441304667,0.5277777777777778,57,108
2,val,20,0.6272737688010501,0.6701030927835051,65,97
2,val,0,0.851851157460016,0.4845360824742268,47,97
2,val,30,0.6509601479378816,0.7009345794392523,75,107
2,val,10,0.655798224663293,0.5925925925925926,64,108
3,val,20,0.7324282073790265,0.4329896907216495,42,97
3,val,0,0.8227442785636666,0.4845360824742268,47,97
3,val,30,0.7108539814982459,0.5233644859813084,56,107
3,val,10,0.6809182607189372,0.5277777777777778,57,108
4,val,20,0.5877127414665271,0.6597938144329897,64,97
4,val,0,1.402822517453856,0.4845360824742268,47,97
4,val,30,0.7341153599391473,0.5233644859813084,56,107
4,val,10,0.8051993953133071,0.5092592592592593,55,108
5,val,20,0.606182512548781,0.6804123711340206,66,97
5,val,0,0.8907619027286461,0.4742268041237113,46,97
5,val,30,0.6524413673677177,0.6355140186915887,68,107
5,val,10,0.6353556940125095,0.6574074074074074,71,108
