epoch,split,snr,loss,acc,correct,total
6,val,0,1.5953426225967346,0.31511254019292606,98,311
7,val,20,0.6514581203844179,0.7287581699346405,223,306
7,val,10,0.5559516905770195,0.8256578947368421,251,304
7,val,-20,1.9213239663052109,0.15723270440251572,50,318
7,val,30,0.5963057499648359,0.7452830188679245,237,318
7,val,-10,1.9390865991582404,0.16083916083916083,46,286
7,val,0,1.575141510204487,0.3022508038585209,94,311
8,val,20,0.6275630485946678,0.7222222222222222,221,306
8,val,10,0.48738719322749313,0.8519736842105263,259,304
8,val,-20,1.885037291162419,0.14465408805031446,46,318
8,val,30,0.5434636967813116,0.7672955974842768,244,318
8,val,-10,1.8922036113022092,0.19230769230769232,55,286
8,val,0,1.421666055726085,0.38263665594855306,119,311
9,val,20,0.5414660792383883,0.7549019607843137,231,306
9,val,10,0.4653022248546078,0.805921052631579,245,304
9,val,-20,2.006687694188184,0.1918238993710692,61,318
9,val,30,0.4876443651371559,0.7672955974842768,244,318
9,val,-10,2.028437596309435,0.14685314685314685,42,286
9,val,0,1.4172940989686744,0.40514469453376206,126,311
10,val,20,0.623963867273833,0.7450980392156863,228,306
10,val,10,0.522883448119453,0.7697368421052632,234,304
10,val,-20,2.1869589805415592,0.14779874213836477,47,318
10,val,30,0.543996264995149,0.7704402515723271,245,318
10,val,-10,2.24196489592949,0.11888111888111888,34,286
10,val,0,1.4156074865071337,0.45016077170418006,140,311
11,val,20,0.49589382459522147,0.7875816993464052,241,306
11,val,10,0.4304733764461401,0.819078947368421,249,304
11,val,-20,2.079246632520508,0.1761006289308176,56,318
11,val,30,0.43151678594631737,0.8584905660377359,273,318
11,val,-10,2.0928854052420265,0.13986013986013987,40,286
11,val,0,1.3992408287870155,0.4340836012861736,135,311
12,val,20,0.5455399771765775,0.7222222222222222,221,306
12,val,10,0.45904964606253135,0.8322368421052632,253,304
12,val,-20,1.9509733662290394,0.15723270440251572,50,318
12,val,30,0.4721484586520343,0.779874213836478,248,318
12,val,-10,1.923294492534824,0.1888111888111888,54,286
12,val,0,1.50408591751692,0.3279742765273312,102,311
13,val,20,0.5340361985504655,0.7483660130718954,229,306
13,val,10,0.4210304997031926,0.8585526315789473,261,304
13,val,-20,2.0129105028866223,0.13522012578616352,43,318
13,val,30,0.4356508765537321,0.8238993710691824,262,318
13,val,-10,1.9821010394529863,0.13636363636363635,39,286
13,val,0,1.3073306535984541,0.42765273311897106,133,311
14,val,20,0.4761754443878125,0.8235294117647058,252,306
14,val,10,0.3907825927009598,0.881578947368421,268,304
14,val,-20,1.9186710376034743,0.15723270440251572,50,318
14,val,30,0.40751890997100715,0.8459119496855346,269,318
14,val,-10,1.8966905422560818,0.1888111888111888,54,286
14,val,0,1.3481682364101195,0.4180064308681672,130,311
15,val,20,0.49079587643306394,0.8071895424836601,247,306
15,val,10,0.4190333938167896,0.8618421052631579,262,304
15,val,-20,1.9632208426043671,0.16352201257861634,52,318
15,val,30,0.4070715785664272,0.8836477987421384,281,318
15,val,-10,1.9234459167802251,0.16433566433566432,47,286
15,val,0,1.3277068864973411,0.4437299035369775,138,311
16,val,20,0.4572805701519113,0.8071895424836601,247,306
16,val,10,0.39592112684362,0.8519736842105263,259,304
16,val,-20,1.963190196632589,0.17295597484276728,55,318
16,val,30,0.39228515677430825,0.8647798742138365,275,318
16,val,-10,1.945746879477601,0.14685314685314685,42,286
16,val,0,1.3362821436867454,0.4533762057877814,141,311
17,val,20,0.45247834183814406,0.8235294117647058,252,306
17,val,10,0.38330634098077243,0.8914473684210527,271,304
17,val,-20,1.9139086049307816,0.1509433962264151,48,318
17,val,30,0.3909053563772929,0.8742138364779874,278,318
17,val,-10,1.8906960772884476,0.17482517482517482,50,286
17,val,0,1.3286076728554017,0.42765273311897106,133,311
18,val,20,0.4484830909314279,0.8235294117647058,252,306
18,val,10,0.3705409163050813,0.8914473684210527,271,304
18,val,-20,1.9805436520456519,0.15723270440251572,50,318
18,val,30,0.3838580541415931,0.8867924528301887,282,318
18,val,-10,1.9719451972237834,0.15734265734265734,45,286
18,val,0,1.267950639464081,0.4790996784565916,149,311
19,val,20,0.4206988588485295,0.8398692810457516,257,306
19,val,10,0.3802519234350735,0.8782894736842105,267,304
19,val,-20,1.9517481462010797,0.16666666666666666,53,318
19,val,30,0.3685629449370346,0.9088050314465409,289,318
19,val,-10,1.924858288539873,0.17132867132867133,49,286
