epoch,split,loss,acc
1,train,3.7016096026323946,0.4902319902319902
2,train,0.9515152824667347,0.5036630036630036
3,train,0.9106964540277791,0.532967032967033
4,train,1.2164135554189064,0.518925518925519
5,train,0.8322462795418261,0.5268620268620269
6,train,0.8807513839013702,0.53998778998779
7,train,0.8559109700322879,0.5293040293040293
8,train,0.7689302160480811,0.5473137973137974
9,train,0.9403365502572903,0.539072039072039
10,train,0.8611475737249167,0.5369352869352869
11,train,0.8726542464688293,0.5418192918192918
12,train,0.8218899876861782,0.5592185592185592
13,train,0.8157686698858846,0.554945054945055
14,train,0.7910625117311256,0.5592185592185592
15,train,0.7125943463218373,0.5903540903540904
16,train,0.7427362355702671,0.5671550671550671
17,train,0.7453440917571676,0.5784493284493285
18,train,0.6491487261285421,0.63003663003663
19,train,0.7346486619540623,0.5906593406593407
20,train,0.7106945749022003,0.6013431013431013
21,train,0.6912533247499967,0.5964590964590964
22,train,0.6701517041422363,0.612942612942613
23,train,0.7101647227966159,0.5949328449328449
24,train,0.659562225379641,0.6346153846153846
25,train,0.6668400153863415,0.6156898656898657
26,train,0.6582560983915178,0.6398046398046398
27,train,0.6280548543429345,0.6526251526251526
28,train,0.6603136503652776,0.6443833943833944
29,train,0.6471525231269398,0.6483516483516484
30,train,0.7915353845618438,0.5961538461538461
