epoch,split,snr,loss,acc,correct,total
1,val,20,1.5658496164418514,0.2875816993464052,88,306
1,val,10,1.6016474685288573,0.3256578947368421,99,304
1,val,-20,1.9848796687785935,0.16037735849056603,51,318
1,val,30,1.5476284415092108,0.3113207547169811,99,318
1,val,-10,1.972839552414167,0.15034965034965034,43,286
1,val,0,1.765044305868854,0.2315112540192926,72,311
2,val,20,1.589991405703663,0.3431372549019608,105,306
2,val,10,1.6019959238995063,0.3092105263157895,94,304
2,val,-20,1.9350777097842977,0.1761006289308176,56,318
2,val,30,1.5817175399769776,0.3522012578616352,112,318
2,val,-10,1.9317953382338677,0.16083916083916083,46,286
2,val,0,1.7380188279979865,0.21543408360128619,67,311
3,val,20,1.613850165621128,0.24183006535947713,74,306
3,val,10,1.5760249915091615,0.3092105263157895,94,304
3,val,-20,2.009530614100912,0.1761006289308176,56,318
3,val,30,1.6188812204314478,0.2861635220125786,91,318
3,val,-10,2.0842987049918076,0.16433566433566432,47,286
3,val,0,1.7337221162112195,0.21864951768488747,68,311
4,val,20,1.5187105096243565,0.3562091503267974,109,306
4,val,10,1.5526332340546345,0.3190789473684211,97,304
4,val,-20,1.9215631216951885,0.18553459119496854,59,318
4,val,30,1.561180851931842,0.3333333333333333,106,318
4,val,-10,1.9452968731626763,0.17482517482517482,50,286
4,val,0,1.7206973970128026,0.19614147909967847,61,311
5,val,20,1.5912988488288486,0.3137254901960784,96,306
5,val,10,1.5721166833352886,0.35526315789473684,108,304
5,val,-20,1.9064711298582688,0.17295597484276728,55,318
5,val,30,1.5611579041436034,0.36163522012578614,115,318
5,val,-10,1.9348591941219944,0.15734265734265734,45,286
5,val,0,1.7425399221408022,0.2090032154340836,65,311
6,val,20,1.6210774767145613,0.2647058823529412,81,306
6,val,10,1.5851010822347904,0.34539473684210525,105,304
6,val,-20,1.903690035800514,0.16037735849056603,51,318
6,val,30,1.5975456204991672,0.330188679245283,105,318
6,val,-10,1.9034101619170263,0.13986013986013987,40,286
6,val,0,1.691598307760582,0.2540192926045016,79,311
7,val,20,1.6041934707390717,0.2973856209150327,91,306
7,val,10,1.622556157116043,0.3026315789473684,92,304
7,val,-20,1.8863334419592372,0.1509433962264151,48,318
7,val,30,1.598648911845759,0.32075471698113206,102,318
7,val,-10,1.8554123888065766,0.16433566433566432,47,286
7,val,0,1.71041614775489,0.26366559485530544,82,311
2,test,0,1.7404791095495995,0.22330097087378642,69,309
2,test,10,1.637933067102281,0.3238095238095238,102,315
2,test,-20,1.9439624227461267,0.1540983606557377,47,305
2,test,-10,1.9386996687168168,0.12797619047619047,43,336
2,test,20,1.6169669680101306,0.33223684210526316,101,304
2,test,30,1.6416804682124744,0.29818181818181816,82,275
