epoch,split,loss,acc
1,train,3.083631513787012,0.2088170593695561
2,train,2.04228235624854,0.3097287743346515
3,train,1.9060052093862843,0.34380682323919487
4,train,1.850683523217597,0.35764149383924826
5,train,1.8069874402967185,0.36708925142733617
6,train,1.7654383036172407,0.3764988619457549
7,train,1.7339941591451484,0.38412827587960785
8,train,1.7084068698266903,0.39234261154838956
9,train,1.693904017820931,0.39680581869969356
10,train,1.6889725073249449,0.398700456493267
11,train,1.691841689902423,0.39395750416438846
12,train,1.684773457011973,0.3958902890276312
13,train,1.6746268632621353,0.40017547652047863
14,train,1.6669673159141172,0.4010782905026512
15,train,1.657602753683241,0.4050455857482548
16,train,1.6513524725461932,0.4051727426471523
17,train,1.6452917297669551,0.4076904492453238
18,train,1.6424211978218104,0.40844067494881936
19,train,1.6375364888825943,0.4125224114034307
20,train,1.6246481773477164,0.4154215886982948
21,train,1.618701579962066,0.4139847157407525
22,train,1.6140339116760465,0.4190201289370955
23,train,1.6097327520059,0.4191345701461033
24,train,1.6028033288705734,0.4207748941418817
25,train,1.5852599751904897,0.4262553564843661
26,train,1.5775797552891029,0.42863319049375026
27,train,1.5790675393853821,0.42820085703749855
28,train,1.574872399174397,0.43117632847170123
29,train,1.5657182406801924,0.4344315450834785
30,train,1.5599099563475767,0.435703114072454
31,train,1.5532773404689348,0.43727985961878363
32,train,1.5526664835762511,0.43954325241916
33,train,1.549339861174532,0.44110728227559987
34,train,1.5434710913204812,0.44110728227559987
35,train,1.5392094721937284,0.4445405185458337
36,train,1.5391657114583723,0.4434469692153148
37,train,1.5404854782760615,0.4442862047480386
38,train,1.540585005310489,0.443383390765866
39,train,1.537092332797947,0.44718538204290276
40,train,1.5363754009228248,0.44646058771918673
