epoch,split,snr,loss,acc,correct,total
15,val,-20,1.8968548264893346,0.15723270440251572,50,318
15,val,30,1.0613260509083107,0.5157232704402516,164,318
15,val,-10,1.884714452119974,0.15384615384615385,44,286
15,val,0,1.2539336463837762,0.37942122186495175,118,311
16,val,20,1.0632340359726762,0.4738562091503268,145,306
16,val,10,0.9935404025018215,0.5756578947368421,175,304
16,val,-20,1.8720903166060179,0.1540880503144654,49,318
16,val,30,1.049852192120732,0.5566037735849056,177,318
16,val,-10,1.8522358515879491,0.18181818181818182,52,286
16,val,0,1.2715545021644359,0.3890675241157556,121,311
17,val,20,1.0810758561090705,0.43137254901960786,132,306
17,val,10,0.9885226699866747,0.6085526315789473,185,304
17,val,-20,1.8879635978794698,0.1509433962264151,48,318
17,val,30,1.053220657057732,0.5345911949685535,170,318
17,val,-10,1.8807441096205813,0.18181818181818182,52,286
17,val,0,1.2458696491848618,0.3536977491961415,110,311
18,val,20,1.0564444910467061,0.48366013071895425,148,306
18,val,10,0.9843830302553741,0.631578947368421,192,304
18,val,-20,1.8741868269518487,0.16352201257861634,52,318
18,val,30,1.0438564935195371,0.5283018867924528,168,318
18,val,-10,1.8464533444884774,0.1993006993006993,57,286
18,val,0,1.272633565775451,0.3440514469453376,107,311
19,val,20,1.0578096526510574,0.48366013071895425,148,306
19,val,10,0.9850538970020256,0.555921052631579,169,304
19,val,-20,1.8809590602071031,0.14150943396226415,45,318
19,val,30,1.044583650973608,0.5283018867924528,168,318
19,val,-10,1.8445110671170108,0.17132867132867133,49,286
