epoch,split,loss,acc
1,train,0.8674477220891597,0.4984737484737485
2,train,0.7682504742719024,0.536019536019536
3,train,0.7795359557801551,0.5439560439560439
4,train,0.7094423910637042,0.5738705738705738
5,train,0.932053811165876,0.5442612942612942
6,train,0.8726432613837414,0.5271672771672772
7,train,0.8481956038428459,0.5500610500610501
8,train,0.723862401804499,0.5787545787545788
9,train,0.6781070867009797,0.6153846153846154
10,train,0.7917505967020261,0.5616605616605617
11,train,0.6606269555214124,0.6294261294261294
12,train,0.6917257384648399,0.6254578754578755
13,train,0.675877963084732,0.61996336996337
14,train,0.636841020013532,0.6550671550671551
15,train,0.8107397282298231,0.5790598290598291
16,train,0.6503688886634305,0.6346153846153846
17,train,0.6729020408658317,0.6336996336996337
18,train,0.6529795885158837,0.655982905982906
19,train,0.6649485886897505,0.6474358974358975
20,train,0.6450555690988371,0.6529304029304029
21,train,0.659150312817286,0.6608669108669109
22,train,0.5973602744394751,0.6871184371184371
23,train,0.6350023702096299,0.6639194139194139
24,train,0.7700249019996587,0.6245421245421245
25,train,0.6029355266883114,0.6846764346764347
26,train,0.6452133995418292,0.6675824175824175
27,train,0.6657896606986193,0.6565934065934066
28,train,0.5831235986343961,0.7005494505494505
29,train,0.6261558973017776,0.6807081807081807
30,train,0.6371555287249941,0.6645299145299145
31,train,0.6067912333323114,0.6904761904761905
32,train,0.5736078693462088,0.7017704517704517
33,train,0.5744405406662542,0.7072649572649573
34,train,0.5599169649629512,0.7142857142857143
35,train,0.5936546207056523,0.6871184371184371
36,train,0.6526467711352021,0.6648351648351648
37,train,0.5780618004819267,0.7124542124542125
38,train,0.6973307135268154,0.6584249084249084
39,train,0.5559784689592937,0.724053724053724
40,train,0.5897390684510908,0.6981074481074481
