epoch,split,snr,loss,acc,correct,total
9,val,30,1.3808129662706417,0.4779874213836478,152,318
9,val,-10,1.824565854105916,0.13986013986013987,40,286
9,val,0,1.6937164593356215,0.26688102893890675,83,311
10,val,20,1.3986734006724326,0.39869281045751637,122,306
10,val,10,1.401450394211631,0.4506578947368421,137,304
10,val,-20,1.8298803901522414,0.16037735849056603,51,318
10,val,30,1.3707018255625132,0.4716981132075472,150,318
10,val,-10,1.825829496750465,0.14335664335664336,41,286
10,val,0,1.6914037703701155,0.26366559485530544,82,311
11,val,20,1.394100959199706,0.4084967320261438,125,306
11,val,10,1.3965688286055076,0.45394736842105265,138,304
11,val,-20,1.8308966545938696,0.16352201257861634,52,318
11,val,30,1.3660131529817041,0.4811320754716981,153,318
11,val,-10,1.8267586706401584,0.14685314685314685,42,286
11,val,0,1.6904045354898336,0.27009646302250806,84,311
12,val,20,1.3883975711133745,0.4150326797385621,127,306
12,val,10,1.3914277162402868,0.45723684210526316,139,304
12,val,-20,1.8317240315413326,0.16352201257861634,52,318
12,val,30,1.361479253467149,0.4811320754716981,153,318
12,val,-10,1.8274797092784534,0.14685314685314685,42,286
12,val,0,1.6893882306825694,0.27009646302250806,84,311
13,val,20,1.3846140395776898,0.4117647058823529,126,306
13,val,10,1.3870590855612566,0.4605263157894737,140,304
13,val,-20,1.8325291287224248,0.16666666666666666,53,318
13,val,30,1.3569313576855,0.4716981132075472,150,318
13,val,-10,1.828314912069094,0.15384615384615385,44,286
13,val,0,1.6884733580316378,0.27009646302250806,84,311
14,val,20,1.380005368902013,0.4084967320261438,125,306
14,val,10,1.382472861558199,0.45723684210526316,139,304
14,val,-20,1.8333617343842608,0.16352201257861634,52,318
14,val,30,1.3523088788976834,0.4748427672955975,151,318
14,val,-10,1.829305264082822,0.15034965034965034,43,286
14,val,0,1.687613700363797,0.2733118971061093,85,311
15,val,20,1.375961238652273,0.4117647058823529,126,306
15,val,10,1.3781549531574313,0.4605263157894737,140,304
15,val,-20,1.8339442539514985,0.16981132075471697,54,318
15,val,30,1.3481641314783186,0.49056603773584906,156,318
15,val,-10,1.830068374430383,0.14685314685314685,42,286
15,val,0,1.6866701596036218,0.27009646302250806,84,311
16,val,20,1.3737602547492855,0.4150326797385621,127,306
16,val,10,1.3758973237127066,0.45723684210526316,139,304
16,val,-20,1.8343065096147406,0.16981132075471697,54,318
16,val,30,1.3459530033452332,0.48742138364779874,155,318
16,val,-10,1.8304941775081875,0.15034965034965034,43,286
16,val,0,1.6862187970106242,0.26688102893890675,83,311
11,test,0,1.7161894517809055,0.23300970873786409,72,309
11,test,10,1.4050924726894924,0.4126984126984127,130,315
11,test,-20,1.8503114352460768,0.11475409836065574,35,305
11,test,-10,1.7995711728220893,0.18452380952380953,62,336
11,test,20,1.3575639590424926,0.5197368421052632,158,304
11,test,30,1.3615487457405437,0.4690909090909091,129,275
