epoch,split,loss,acc
1,train,1.7385090386192448,0.23282468633435063
1,val,1.698733676986984,0.26207270754205103
2,train,1.6840558434551391,0.28063750423872497
2,val,1.6654784998942895,0.2816060770482908
3,train,1.6553035929794027,0.30451000339098
3,val,1.6440154317275248,0.28594682582745523
4,train,1.633861165606155,0.3180061037639878
4,val,1.6261000527160943,0.29571351058057516
5,train,1.6166468493289243,0.3296032553407935
5,val,1.6122003018176885,0.29571351058057516
6,train,1.6045471067709938,0.3371990505256019
6,val,1.6057627611165453,0.30222463374932174
7,train,1.5976460111872872,0.33767378772465245
7,val,1.5998177820744879,0.30439500813890397
8,train,1.5913386389133122,0.3422177009155646
8,val,1.5943677574153574,0.3081931633206728
9,train,1.5853020850825448,0.34608341810783316
9,val,1.5895113269725185,0.3157894736842105
10,train,1.5795368339054137,0.3472363513055273
10,val,1.584391713465806,0.31633206728160607
11,train,1.5750679727245809,0.3491353001017294
11,val,1.5821692538662444,0.32230059685295714
12,train,1.5724538013061131,0.35198372329603256
12,val,1.5796751083398861,0.32392837764514376
13,train,1.5698970742288707,0.353950491692099
13,val,1.5776557694681947,0.32392837764514376
14,train,1.5673655616667117,0.3557138012885724
14,val,1.5754887606227004,0.3228431904503527
15,train,1.5649394328168142,0.35686673448626655
15,val,1.573449646592205,0.32664134563212155
16,train,1.5628851305634015,0.3589691420820617
16,val,1.5723827070214473,0.326098752034726
