epoch,split,loss,acc
1,train,3.2810325675917786,0.2160732451678535
1,val,1.9295259373251408,0.21106890938686923
2,train,1.8010236002704418,0.29562563580874873
2,val,1.6671574882884033,0.33260987520347257
3,train,1.583843178108774,0.3613428280773143
3,val,1.5066076062389255,0.4129137276180141
4,train,1.4743026228345584,0.4100373007799254
4,val,1.2842827898875178,0.45198046663049374
5,train,1.3645469906411765,0.43947100712105797
5,val,1.3327821699485014,0.44438415626695604
6,train,1.2539852881682205,0.4816547982366904
6,val,1.2139923563484776,0.49104720564297344
7,train,1.2285719882111987,0.48497795863004406
7,val,1.2200296539621256,0.4888768312533912
8,train,1.2263056980387241,0.48952187182095624
8,val,1.3233256389185326,0.47368421052631576
9,train,1.1984539402909666,0.5015259409969481
9,val,1.1799609577015437,0.5187194791101465
10,train,1.1812013946334643,0.5106137673787725
10,val,1.120522187057553,0.5322843190450353
11,train,1.1409317369823255,0.5249237029501526
11,val,1.1381600784078216,0.5404232230059686
12,train,1.1372384434111769,0.5247202441505595
12,val,1.110292853833021,0.5463917525773195
13,train,1.1363967555787613,0.526890471346219
13,val,1.1242578789001565,0.5040694519804666
14,train,1.1317961489640886,0.5286537809426924
14,val,1.1650741047271878,0.49538795442213784
15,train,1.1164228558419074,0.5336046117327907
15,val,1.1211122501433317,0.5322843190450353
16,train,1.0970873555396523,0.5429637165140726
16,val,1.1408245564800723,0.5078676071622354
17,train,1.088222691049896,0.5468972533062055
17,val,1.0987587699538266,0.5393380358111775
