epoch,split,loss,acc
1,train,1.3331417166997517,0.49633699633699635
2,train,0.9978329997068506,0.49603174603174605
3,train,1.066791625759395,0.4987789987789988
4,train,0.7852443437727671,0.5183150183150184
5,train,0.9628733119976244,0.5186202686202687
6,train,0.9656125582909264,0.532967032967033
7,train,0.9126673575140473,0.5222832722832723
8,train,0.7644645594269656,0.5506715506715507
9,train,0.8473914452670404,0.5515873015873016
10,train,0.9302901389106871,0.5405982905982906
11,train,0.7155503196885152,0.5735653235653235
12,train,0.7137193604848906,0.5824175824175825
13,train,0.832422922455202,0.561965811965812
14,train,0.8115089271531437,0.6120268620268621
15,train,0.6963678885146666,0.5967643467643468
16,train,0.6646699112850231,0.6245421245421245
17,train,0.6979027454524104,0.6214896214896215
18,train,0.6332416380135859,0.6443833943833944
19,train,0.6678264974383353,0.6248473748473748
20,train,0.6566336189870869,0.634004884004884
21,train,0.6986199763668326,0.6352258852258852
22,train,0.6738148138054416,0.6272893772893773
23,train,0.7214478100758042,0.6239316239316239
24,train,0.6507286572048807,0.6349206349206349
25,train,0.6336057907714076,0.6468253968253969
26,train,0.6810302662325429,0.6456043956043956
27,train,0.5905282866751027,0.6846764346764347
28,train,0.6949073667927976,0.6474358974358975
29,train,0.6833418627361675,0.6556776556776557
30,train,0.6155808327107785,0.688034188034188
31,train,0.609043128615625,0.6843711843711844
32,train,0.6190076853547778,0.6794871794871795
33,train,0.6285719644455683,0.673992673992674
34,train,0.5708505877353915,0.6953601953601953
35,train,0.642871104135327,0.6694139194139194
36,train,0.6945966765994117,0.6443833943833944
37,train,0.5714391531816186,0.7133699633699634
38,train,0.6986947555245061,0.6440781440781441
39,train,0.6063441185141949,0.6868131868131868
40,train,0.5914776049399696,0.6947496947496947
