epoch,split,snr,loss,acc,correct,total
1,val,20,1.2090887094550218,0.5979381443298969,58,97
1,val,0,3.0458978002197252,0.4845360824742268,47,97
1,val,30,1.4718161527171871,0.48598130841121495,52,107
1,val,10,1.611239974749171,0.5092592592592593,55,108
2,val,20,0.6654265218788815,0.5979381443298969,58,97
2,val,0,0.721067714629714,0.4948453608247423,48,97
2,val,30,0.6481793255449455,0.6635514018691588,71,107
2,val,10,0.6935221290698758,0.5555555555555556,60,108
3,val,20,0.7450233802352983,0.4536082474226804,44,97
3,val,0,0.8077798874415073,0.5257731958762887,51,97
3,val,30,0.6499274661329305,0.5607476635514018,60,107
3,val,10,0.6993418862284334,0.5092592592592593,55,108
4,val,20,1.0720164736291182,0.4020618556701031,39,97
4,val,0,1.4029396660817959,0.5154639175257731,50,97
4,val,30,0.8909030405578212,0.514018691588785,55,107
4,val,10,1.0434560801626906,0.49074074074074076,53,108
5,val,20,0.5621374410759542,0.7628865979381443,74,97
5,val,0,0.6705060670363534,0.5979381443298969,58,97
5,val,30,0.5192297028603955,0.7570093457943925,81,107
5,val,10,0.53203319468432,0.8240740740740741,89,108
5,test,30,0.597489206051385,0.6481481481481481,70,108
5,test,10,0.5580591190643985,0.7575757575757576,75,99
5,test,0,0.6758875439662745,0.5841584158415841,59,101
5,test,20,0.5568596451606566,0.7184466019417476,74,103
