epoch,split,snr,loss,acc,correct,total
1,val,20,1.7309012893952198,0.5979381443298969,58,97
1,val,0,1.4565770134867466,0.4845360824742268,47,97
1,val,30,2.0409533296380995,0.48598130841121495,52,107
1,val,10,2.014483150745811,0.5092592592592593,55,108
2,val,20,0.8676610520666408,0.5876288659793815,57,97
2,val,0,1.070924719814787,0.4845360824742268,47,97
2,val,30,0.9006195905331139,0.5046728971962616,54,107
2,val,10,1.02935026910294,0.5,54,108
3,val,20,0.9398647704997014,0.5979381443298969,58,97
3,val,0,1.6381510240073824,0.4845360824742268,47,97
3,val,30,1.0186572780258187,0.48598130841121495,52,107
3,val,10,1.1663449772254184,0.5092592592592593,55,108
4,val,20,0.7964021428344176,0.4742268041237113,46,97
4,val,0,0.8585549675158619,0.4845360824742268,47,97
4,val,30,0.7864903196274677,0.4672897196261682,50,107
4,val,10,0.8278340780072742,0.5,54,108
5,val,20,0.7803261310783858,0.3917525773195876,38,97
5,val,0,0.6994125004281703,0.5567010309278351,54,97
5,val,30,0.7039786340477311,0.5607476635514018,60,107
5,val,10,0.7392888405808696,0.4444444444444444,48,108
